rand_urban_dist,rand_non_urb_dist,leaid,nlscdsch,sch_name,lea_name,lcity,fipst,lstate,cnty,nmcnty,lat,lon,lstreet,lzip,title_one,sch_level,gslo,gshi,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,school_sample
2,,1200390,120039000535,DR. HENRY W. MACK/WEST LITTLE RIVER K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.850349,-80.238842,2450 NW 84TH ST,33147,1,Elementary,PK,8,46,52,44,45,30,60,48,48,,,,,0
2,,1200390,120039000490,PALM SPRINGS ELEMENTARY SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.880397,-80.280638,6304 E 1ST AVE,33013,1,Elementary,PK,5,70,88,100,111,95,,,,,,,,0
2,,1200390,120039003162,ENEIDA M. HARTNER ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.80412,-80.202017,401 NW 29TH ST,33127,1,Elementary,PK,5,69,65,89,63,78,,,,,,,,0
2,,1200390,120039000602,MIAMI KILLIAN SENIOR HIGH SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.670229,-80.350155,10655 SW 97TH AVE,33176,1,High,9,12,,,,,,,,,424,442,508,526,0
2,,1200390,120039000491,PALM SPRINGS NORTH ELEMENTARY SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.933815,-80.334055,17615 NW 82ND AVE,33015,1,Elementary,PK,5,148,174,193,171,199,,,,,,,,0
2,,1200390,120039006617,DR. MANUEL C. BARREIRO ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.717739,-80.45437,5125 SW 162ND AVE,33185,1,Elementary,PK,5,105,101,128,134,162,,,,,,,,0
2,,1200390,120039002137,INSTRUCTIONAL CENTER SYSTEM WIDE,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.698093,-80.372874,11001 SW 76TH ST RM 82,33173,1,Other,PK,12,6,3,0,0,0,1,1,0,0,2,2,68,0
2,,1200390,120039002135,BRUCIE BALL EDUCATIONAL CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.698317,-80.372962,11001 SW 76TH ST,33173,1,Other,PK,12,19,16,20,11,20,31,29,32,32,38,44,73,0
2,,1200390,120039000395,COMSTOCK ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.799642,-80.226239,2420 NW 18TH AVE,33142,1,Elementary,PK,5,71,89,85,67,52,,,,,,,,0
2,,1200390,120039001478,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.866619,-80.229043,10151 NW 19TH AVE,33147,1,High,9,12,,,,,,,,,416,420,291,347,0
2,,1200390,120039007445,MIAMI BRIDGE NORTH,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.793104,-80.241744,2810 NW S RIV DR,33125,1,Other,7,11,,,,,,,1,3,0,3,0,,0
2,,1200390,120039000547,CUTLER BAY SENIOR HIGH SCHOOL,DADE,CUTLER BAY,12,FL,12086,MIAMI-DADE COUNTY,25.571184,-80.330497,8601 SW 212TH ST,33189,1,High,9,12,,,,,,,,,93,130,103,144,0
2,,1200390,120039000611,MIAMI MACARTHUR SOUTH,DADE,NARANJA,12,FL,12086,MIAMI-DADE COUNTY,25.521172,-80.417953,13990 SW 264TH ST,33032,1,Other,6,12,,,,,,0,14,19,26,25,14,11,0
2,,1200390,120039000609,NORTH MIAMI BEACH SENIOR HIGH,DADE,NORTH MIAMI BEACH,12,FL,12086,MIAMI-DADE COUNTY,25.929921,-80.175385,1247 NE 167TH ST,33162,1,High,9,12,,,,,,,,,391,390,391,361,0
2,,1200390,120039002735,G. HOLMES BRADDOCK SENIOR HIGH,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.733482,-80.430044,3601 SW 147TH AVE,33185,1,High,8,12,,,,,,,,0,738,856,822,903,0
2,,1200390,120039002805,BOWMAN ASHE/DOOLIN K-8 ACADEMY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.704153,-80.441457,6601 SW 152ND AVE,33193,1,Elementary,PK,8,84,89,106,135,137,93,99,104,,,,,0
2,,1200390,120039000503,ETHEL F. BECKFORD/RICHMOND PRIMARY LEARNING CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.612281,-80.360832,16929 SW 104TH AVE,33157,0,Elementary,PK,PK,,,,,,,,,,,,,0
2,,1200390,120039008388,CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SCH,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.4776,-80.446521,900 NE 23RD AVE,33033,1,High,9,12,,,,,,,,,64,97,82,41,0
2,,1200390,120039000477,NORTH GLADE ELEMENTARY SCHOOL,DADE,MIAMI GARDENS,12,FL,12086,MIAMI-DADE COUNTY,25.933548,-80.28297,5000 NW 177TH ST,33055,1,Elementary,PK,5,30,46,49,41,45,,,,,,,,0
2,,1200390,120039000485,OLYMPIA HEIGHTS ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.73362,-80.353448,9797 SW 40TH ST,33165,1,Elementary,PK,5,68,72,78,80,79,,,,,,,,0
2,,1200390,120039000496,PINECREST ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.676177,-80.284855,10250 SW 57TH AVE,33156,1,Elementary,PK,5,139,173,147,174,160,,,,,,,,0
2,,1200390,120039003047,HENRY E.S. REEVES ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.876477,-80.2314,2005 NW 111TH ST,33167,1,Elementary,PK,5,94,97,93,101,90,,,,,,,,0
2,,1200390,120039002468,SWEETWATER ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.765936,-80.367429,10655 SW 4TH ST,33174,1,Elementary,PK,5,117,98,99,108,126,,,,,,,,0
2,,1200390,120039004076,LAMAR LOUISE CURRY MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.71972,-80.448605,15750 SW 47TH ST,33185,1,Middle,6,8,,,,,,381,409,431,,,,,0
2,,1200390,120039003343,LINDA LENTIN K-8 CENTER,DADE,NORTH MIAMI BEACH,12,FL,12086,MIAMI-DADE COUNTY,25.906935,-80.194427,14312 NE 2ND CT,33161,1,Elementary,PK,8,82,80,109,92,89,100,85,77,,,,,0
2,,1200390,120039000549,CUTLER BAY MIDDLE,DADE,CUTLER BAY,12,FL,12086,MIAMI-DADE COUNTY,25.587523,-80.348828,19400 GULFSTREAM RD,33157,1,Middle,6,8,,,,,,298,252,319,,,,,0
2,,1200390,120039000511,SEMINOLE ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.769351,-80.323047,121 SW 78TH PL,33144,1,Elementary,PK,5,98,107,104,95,92,,,,,,,,0
2,,1200390,120039007602,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.460531,-80.450528,955 SE 18TH AVE,33035,1,Elementary,PK,8,203,208,251,235,208,197,156,175,,,,,0
2,,1200390,120039000604,MIAMI NORTHWESTERN SENIOR HIGH,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.839025,-80.213975,1100 NW 71ST ST,33150,1,High,9,12,,,,,,,,,409,318,387,397,0
2,,1200390,120039002429,HAMMOCKS MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.674309,-80.44233,9889 HAMMOCKS BLVD,33196,1,Middle,6,8,,,,,,238,271,343,,,,,0
2,,1200390,120039000607,MIAMI SPRINGS SENIOR HIGH SCHOOL,DADE,MIAMI SPRINGS,12,FL,12086,MIAMI-DADE COUNTY,25.830608,-80.293914,751 DOVE AVE,33166,1,High,9,12,,,,,,,,,401,414,408,402,0
2,,1200390,120039000445,MARTIN LUTHER KING ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.839876,-80.217478,7124 NW 12TH AVE,33150,0,Elementary,PK,2,,,,,,,,,,,,,0
2,,1200390,120039004339,MIAMI LAKES EDUCATIONAL CENTER,DADE,MIAMI LAKES,12,FL,12086,MIAMI-DADE COUNTY,25.915984,-80.295232,5780 NW 158TH ST,33014,1,High,9,12,,,,,,,,,299,326,342,321,0
2,,1200390,120039000471,COCONUT PALM K-8 ACADEMY,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.541562,-80.393267,24400 SW 124TH AVE,33032,1,Elementary,PK,8,172,169,200,206,173,193,189,158,,,,,0
2,,1200390,120039004726,RONALD W. REAGAN/DORAL SENIOR HIGH SCHOOL,DADE,DORAL,12,FL,12086,MIAMI-DADE COUNTY,25.852257,-80.372288,8600 NW 107TH AVE,33178,1,High,8,12,,,,,,,,0,674,645,648,572,0
2,,1200390,120039000563,HORACE MANN MIDDLE SCHOOL,DADE,EL PORTAL,12,FL,12086,MIAMI-DADE COUNTY,25.856745,-80.202248,8950 NW 2ND AVE,33150,1,Middle,6,8,,,,,,208,214,207,,,,,0
2,,1200390,120039006229,HIALEAH GARDENS SENIOR HIGH SCHOOL,DADE,HIALEAH GARDENS,12,FL,12086,MIAMI-DADE COUNTY,25.879383,-80.353197,11700 HIALEAH GARDENS BLVD,33018,1,High,9,12,,,,,,,,,717,708,711,733,0
2,,1200390,120039007016,YOUNG WOMENS PREPARATORY ACADEMY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.77232,-80.213786,1150 SW 1ST ST,33130,1,Other,6,12,,,,,,108,93,72,34,37,30,29,0
2,,1200390,120039007092,DISTRICT SUMMER CENTER G,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.78978,-80.189911,1500 BISCAYNE BLVD,33132,0,Other,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,1200390,120039007095,MIAMI BEACH ADULT & COMMUNITY ED CENTER,DADE,MIAMI BEACH,12,FL,12086,MIAMI-DADE COUNTY,25.786459,-80.133324,1424 DREXEL AVE,33139,0,,,,,,,,,,,,,,,,0
2,,1200390,120039007096,ESY SUMMER CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.789816,-80.189654,1500 BISCAYNE BLVD RM 409C,33132,0,Other,PK,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,1200390,120039000429,GREENGLADE ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.739748,-80.400608,3060 SW 127TH AVE,33175,1,Elementary,PK,5,74,81,88,86,85,,,,,,,,0
2,,1200390,120039007190,HIALEAH SENIOR HIGH ADULT EDUCATION CENTER,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.865601,-80.276989,251 E 47TH ST,33013,0,,,,,,,,,,,,,,,,0
2,,1200390,120039007197,MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,DADE,MIAMI LAKES,12,FL,12086,MIAMI-DADE COUNTY,25.916107,-80.295092,5780 NW 158TH ST,33014,0,High,9,12,,,,,,,,,0,0,0,0,0
2,,1200390,120039000531,VINELAND K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.660171,-80.331452,8455 SW 119TH ST,33156,1,Elementary,PK,8,87,88,100,101,106,100,90,93,,,,,0
2,,1200390,120039007278,TURNER/GUILFORD/KNIGHT,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.811429,-80.310369,7000 NW 41ST ST,33166,0,High,7,12,,,,,,,1,7,8,14,7,3,0
2,,1200390,120039003043,ETHEL KOGER BECKHAM ELEMENTARY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.722265,-80.426158,4702 SW 143RD CT,33175,1,Elementary,PK,5,114,113,132,132,142,,,,,,,,0
2,,1200390,120039003163,HERBERT A. AMMONS MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.600952,-80.422802,17990 SW 142ND AVE,33177,1,Middle,6,8,,,,,,401,277,397,,,,,1
2,,1200390,120039000585,W. R. THOMAS MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.744767,-80.405643,13001 SW 26TH ST,33175,1,Middle,6,8,,,,,,383,391,407,,,,,0
2,,1200390,120039002736,DESIGN & ARCHITECTURE SENIOR HIGH,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.813796,-80.191104,4001 NE 2ND AVE,33137,1,High,9,12,,,,,,,,,123,130,123,127,0
2,,1200390,120039007138,DISTRICT SUMMER CENTER F,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.877617,-80.268368,6027 E 7TH AVE,33013,0,Other,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,1200390,120039000465,MIAMI SHORES ELEMENTARY SCHOOL,DADE,MIAMI SHORES,12,FL,12086,MIAMI-DADE COUNTY,25.870225,-80.186536,10351 NE 5TH AVE,33138,1,Elementary,PK,5,101,114,113,130,126,,,,,,,,0
2,,1200390,120039000577,PONCE DE LEON MIDDLE SCHOOL,DADE,CORAL GABLES,12,FL,12086,MIAMI-DADE COUNTY,25.715877,-80.271274,5801 AUGUSTO ST,33146,1,Middle,6,8,,,,,,421,400,385,,,,,0
2,,1200390,120039000433,HIBISCUS ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.946516,-80.20253,18701 NW 1ST AVE,33169,1,Elementary,PK,5,84,91,76,82,69,,,,,,,,0
2,,1200390,120039000394,COLONIAL DRIVE ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.621255,-80.367006,10755 SW 160TH ST,33157,1,Elementary,PK,5,40,53,48,52,47,,,,,,,,0
2,,1200390,120039007855,I PREPARATORY ACADEMY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.789806,-80.189745,1500 BISCAYNE BLVD STE 129,33132,1,Other,PK,12,65,69,72,71,84,55,52,42,47,56,32,43,0
2,,1200390,120039000469,ROBERT RUSSA MOTON ELEMENTARY SCHOOL,DADE,PERRINE,12,FL,12086,MIAMI-DADE COUNTY,25.602306,-80.355541,18050 HOMESTEAD AVE,33157,1,Elementary,PK,5,48,53,59,39,49,,,,,,,,0
2,,1200390,120039007783,SECONDARY STUDENT SUCCESS CENTER 803,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.599278,-80.390357,18180 SW 122ND AVE,33177,1,Other,6,12,,,,,,2,12,21,0,0,0,0,0
2,,1200390,120039000540,NATHAN B. YOUNG ELEMENTARY SCHOOL,DADE,OPA LOCKA,12,FL,12086,MIAMI-DADE COUNTY,25.903933,-80.240163,14120 NW 24TH AVE,33054,1,Elementary,PK,5,61,52,50,44,35,,,,,,,,0
2,,1200390,120039007871,SECONDARY STUDENT SUCCESS CENTER 801,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.934451,-80.239782,2349 NW 175TH ST,33160,1,Other,6,11,,,,,,2,12,20,3,0,0,,0
2,,1200390,120039000417,FLAGAMI ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.761039,-80.3185,920 SW 76TH AVE,33144,1,Elementary,PK,5,56,58,61,63,79,,,,,,,,0
2,,1200390,120039007972,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,DADE,GOULDS,12,FL,12086,MIAMI-DADE COUNTY,25.565885,-80.380022,11700 SW 216TH ST,33170,1,Other,6,12,,,,,,128,125,110,97,71,58,42,0
2,,1200390,120039000495,KELSEY L. PHARR ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.816282,-80.229715,2000 NW 46TH ST,33142,1,Elementary,PK,5,58,62,59,39,44,,,,,,,,0
2,,1200390,120039007056,DISTRICT SUMMER CENTER C,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.78978,-80.189911,1500 BISCAYNE BLVD,33132,0,Other,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,1200390,120039003052,CORAL REEF SENIOR HIGH SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.630071,-80.357162,10101 SW 152ND ST,33157,1,High,8,12,,,,,,,,0,890,808,873,784,0
2,,1200390,120039000548,CITRUS GROVE MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.776618,-80.23007,2153 NW 3RD ST,33125,1,Middle,6,8,,,,,,282,226,255,,,,,0
2,,1200390,120039007224,DISTRICT SUMMER CENTER E,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.78978,-80.189911,1500 BISCAYNE BLVD,33132,0,Other,KG,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,1200390,120039000551,HENRY H. FILER MIDDLE SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.848485,-80.293322,531 W 29TH ST,33012,1,Middle,6,8,,,,,,221,210,288,,,,,0
2,,1200390,120039008541,PATH ACADEMY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.83277,-80.241921,6300 NW 27TH AVE,33147,0,Other,3,12,,,15,13,8,0,0,0,0,0,0,0,0
2,,1200390,120039000580,RIVIERA MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.724123,-80.362333,10301 SW 48TH ST,33165,1,Middle,6,8,,,,,,160,180,178,,,,,0
2,,1200390,120039000386,CAMPBELL DRIVE K-8 CENTER,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.481197,-80.446131,15790 SW 307TH ST,33033,1,Elementary,PK,8,103,100,131,119,100,118,102,77,,,,,0
2,,1200390,120039000538,WHISPERING PINES ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.590918,-80.335026,18929 SW 89TH RD,33157,1,Elementary,PK,5,88,80,97,92,94,,,,,,,,0
2,,1200390,120039000553,GLADES MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.709592,-80.347666,9451 SW 64TH ST,33173,1,Middle,6,8,,,,,,281,281,332,,,,,0
2,,1200390,120039004072,ADA MERRITT K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.770673,-80.205446,660 SW 3RD ST,33130,1,Elementary,PK,8,77,80,95,81,89,81,87,85,,,,,0
2,,1200390,120039000475,BARBARA HAWKINS ELEMENTARY SCHOOL,DADE,MIAMI GARDENS,12,FL,12086,MIAMI-DADE COUNTY,25.947061,-80.262058,19010 NW 37TH AVE,33056,1,Elementary,PK,5,38,44,49,35,44,,,,,,,,0
2,,1200390,120039002807,ERNEST R. GRAHAM K-8 ACADEMY,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.88839,-80.348756,7330 W 32ND AVE,33018,1,Elementary,PK,8,136,127,189,168,170,144,112,170,,,,,0
2,,1200390,120039000603,MIAMI NORLAND SENIOR HIGH SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.952562,-80.21883,1050 NW 195TH ST,33169,1,High,9,12,,,,,,,,,416,455,457,473,0
2,,1200390,120039002811,TEENAGE PARENT PROGRAM,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.83277,-80.241921,6300 NW 27TH AVE RM 92,33147,0,Elementary,PK,PK,,,,,,,,,,,,,0
2,,1200390,120039000557,THOMAS JEFFERSON MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.910191,-80.208812,525 NW 147TH ST,33168,1,Middle,6,8,,,,,,113,102,106,,,,,0
2,,1200390,120039002711,JANE S. ROBERTS K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.715604,-80.434433,14850 COTTONWOOD CIR,33185,1,Elementary,PK,8,72,89,95,101,102,79,79,67,,,,,0
2,,1200390,120039000555,HIGHLAND OAKS MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.964022,-80.154262,2375 NE 203RD ST,33180,1,Middle,6,8,,,,,,285,386,399,,,,,0
2,,1200390,120039007230,MIAMI-DADE VIRTUAL HIGH SCHOOL FRANCHISE,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.78976,-80.190441,1501 NE 2ND AVE,33132,0,Other,6,12,,,,,,0,0,0,0,0,0,0,0
2,,1200390,120039000405,FREDERICK R. DOUGLASS ELEMENTARY,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.785323,-80.200329,314 NW 12TH ST,33136,1,Elementary,PK,5,55,46,33,47,34,,,,,,,,0
2,,1200390,120039000574,PALM SPRINGS MIDDLE SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.873882,-80.30496,1025 W 56TH ST,33012,1,Middle,6,8,,,,,,316,351,376,,,,,0
2,,1200390,120039000575,PALMETTO MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.652527,-80.313044,7351 SW 128TH ST,33156,1,Middle,6,8,,,,,,356,317,356,,,,,0
2,,1200390,120039002813,ROBERT RENICK EDUCATION CENTER,DADE,OPA LOCKA,12,FL,12086,MIAMI-DADE COUNTY,25.965122,-80.23896,2201 NW 207TH ST,33056,1,Other,PK,12,0,0,2,4,1,9,10,10,7,3,7,16,0
2,,1200390,120039000542,ARVIDA MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.666598,-80.400811,10900 SW 127TH AVE,33186,1,Middle,6,8,,,,,,489,490,487,,,,,0
2,,1200390,120039000440,KENDALE ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.6832,-80.367058,10693 SW 93RD ST,33176,1,Elementary,PK,5,85,78,92,80,84,,,,,,,,0
2,,1200390,120039000406,CHARLES R DREW K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.830376,-80.226489,1775 NW 60TH ST,33142,1,Elementary,PK,8,56,60,43,59,42,82,59,43,,,,,0
2,,1200390,120039003051,PAUL W. BELL MIDDLE SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.768549,-80.388041,11800 NW 2ND ST,33182,1,Middle,6,8,,,,,,116,166,172,,,,,0
2,,1200390,120039002713,N DADE CENTER FOR MODERN LANGUAGE,DADE,MIAMI GARDENS,12,FL,12086,MIAMI-DADE COUNTY,25.917582,-80.231609,1840 NW 157TH ST,33054,1,Elementary,PK,5,54,60,76,107,95,,,,,,,,0
2,,1200390,120039004077,JOHN A. FERGUSON SENIOR HIGH,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.711784,-80.451411,15900 SW 56TH ST,33185,1,High,9,12,,,,,,,,,1158,1219,1023,1008,0
2,,1200390,120039000459,MELROSE ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.807684,-80.245384,3050 NW 35TH ST,33142,1,Elementary,PK,5,53,61,103,64,76,,,,,,,,0
2,,1200390,120039007241,AVENTURA WATERWAYS K-8 CENTER,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.970601,-80.149469,21101 NE 26TH AVE,33180,1,Elementary,PK,8,227,212,271,236,249,289,234,225,,,,,0
2,,1200390,120039000544,CAROL CITY MIDDLE SCHOOL,DADE,MIAMI GARDENS,12,FL,12086,MIAMI-DADE COUNTY,25.945634,-80.262572,3737 NW 188TH ST,33055,1,Middle,6,8,,,,,,106,97,134,,,,,0
2,,1200390,120039000391,DR. WILLIAM A. CHAPMAN ELEMENTARY SCHOOL,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.514913,-80.417371,27190 SW 140TH AVE,33032,1,Elementary,PK,5,65,67,69,74,65,,,,,,,,0
2,,1200390,120039000367,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUCATION,DADE,HOMESTEAD,12,FL,12086,MIAMI-DADE COUNTY,25.515195,-80.398695,12829 SW 272ND ST,33032,1,Elementary,PK,8,95,118,126,125,135,122,102,89,,,,,0
2,,1200390,120039007352,HERE'S HELP,DADE,OPA LOCKA,12,FL,12086,MIAMI-DADE COUNTY,25.912288,-80.244632,15100 NW 27TH AVE,33054,1,High,7,12,,,,,,,0,1,4,4,1,2,0
2,,1200390,120039000428,GRATIGNY ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.885313,-80.197732,11905 N MIAMI AVE,33168,1,Elementary,PK,5,83,95,78,76,65,,,,,,,,0
2,,1200390,120039000410,EARLINGTON HEIGHTS ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.818022,-80.233349,4750 NW 22ND AVE,33142,1,Elementary,PK,5,61,69,76,79,55,,,,,,,,0
2,,1200390,120039000444,KEY BISCAYNE K-8 CENTER,DADE,KEY BISCAYNE,12,FL,12086,MIAMI-DADE COUNTY,25.690599,-80.166931,150 W MCINTYRE ST,33149,1,Elementary,PK,8,133,169,200,184,212,65,77,67,,,,,0
2,,1200390,120039002141,D.A. DORSEY TECHNICAL COLLEGE,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.839559,-80.225915,7100 NW 17TH AVE,33147,0,High,9,12,,,,,,,,,0,0,0,0,0
2,,1200390,120039000583,SOUTHWOOD MIDDLE SCHOOL,DADE,PALMETTO BAY,12,FL,12086,MIAMI-DADE COUNTY,25.619461,-80.322103,16301 SW 80TH AVE,33157,1,Middle,6,8,,,,,,443,499,483,,,,,0
2,,1200390,120039002498,CHARLES R HADLEY ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.776127,-80.332779,8400 NW 7TH ST,33126,1,Elementary,PK,5,158,132,150,148,131,,,,,,,,0
2,,1200390,120039000432,HIALEAH ELEMENTARY SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.829217,-80.270496,550 E 8TH ST,33010,1,Elementary,PK,5,82,100,106,110,101,,,,,,,,0
2,,1200390,120039007079,HIALEAH-MIAMI LAKES SENIOR ADULT,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.895187,-80.307435,7977 W 12TH AVE,33014,0,,,,,,,,,,,,,,,,0
2,,1200390,120039000442,KENSINGTON PARK ELEMENTARY SCHOOL,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.780239,-80.242799,711 NW 30TH AVE,33125,1,Elementary,PK,5,161,170,198,183,155,,,,,,,,0
2,,1200390,120039000554,HIALEAH MIDDLE SCHOOL,DADE,HIALEAH,12,FL,12086,MIAMI-DADE COUNTY,25.877634,-80.268381,6027 E 7TH AVE,33013,1,Middle,6,8,,,,,,292,297,255,,,,,0
2,,1200390,120039002808,SOUTH POINTE ELEMENTARY SCHOOL,DADE,MIAMI BEACH,12,FL,12086,MIAMI-DADE COUNTY,25.773113,-80.139098,1050 4TH ST,33139,1,Elementary,PK,5,95,97,100,96,87,,,,,,,,0
2,,1200390,120039002733,MARJORY STONEMAN DOUGLAS ELEM,DADE,MIAMI,12,FL,12086,MIAMI-DADE COUNTY,25.767184,-80.389429,11901 SW 2ND ST,33184,1,Elementary,PK,5,136,154,149,154,144,,,,,,,,0
